adj_amb,cond_group,item,verb_bias,explanation,pronoun,pronoun_type,new_sent,question_answers,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,adj,german_adj_freq,german_adj_length,verb,german_verb_freq,german_verb_length,Susanne_avgRating_Score,story,question,left,right,left_pronoun,right_pronoun,correct,Context,context,context_story,target_story,full_text,context_region_count,target_region_count,total_region_count,context_article_chunk_count,q_type,Intended referent,intended_answer_text,intended_answer_side,intended_answer_key,correct_response,type1_ambiguous,real_NP1_gender,real_NP2_gender,generated_version,Causality
nonamb,7,72,neutral,NP2-Causality,sie,amb,"Jana tadelte Eva, weil sie an dem Nachmittag unpünktlich war und den Termin verpasste.",Was verpasste sie? (den Termin / einen Fehler),reproved,AgEvo,8.0,61.0,-0.36,-14,unpünktlich,0.28,11.0,tadelte,0.23,7.0,43.75,"Am_Nachmittag stand im_Büro eine_sorgfältige_Prüfung mehrerer Unterlagen an.
Jana tadelte Eva,
weil_sie an dem Nachmittag unpünktlich_war und den_Termin verpasste.",Was verpasste sie?,den Termin,einen Fehler,,,F,Am Nachmittag stand im Büro eine sorgfältige Prüfung mehrerer Unterlagen an.,Am Nachmittag stand im Büro eine sorgfältige Prüfung mehrerer Unterlagen an.,Am_Nachmittag stand im_Büro eine_sorgfältige_Prüfung mehrerer Unterlagen an.,"Jana tadelte Eva,
weil_sie an dem Nachmittag unpünktlich_war und den_Termin verpasste.","Am Nachmittag stand im Büro eine sorgfältige Prüfung mehrerer Unterlagen an. Jana tadelte Eva, weil sie an dem Nachmittag unpünktlich war und den Termin verpasste.",7,11,18,3,6,NP2,den Termin,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,72,neutral,NP2-Causality,er,er,"Jana tadelte Klaus, weil er an dem Nachmittag unpünktlich war und den Termin verpasste.",Was verpasste er? (den Termin / einen Fehler),reproved,AgEvo,8.0,61.0,-0.36,-14,unpünktlich,0.28,11.0,tadelte,0.23,7.0,43.75,"Am_Nachmittag stand im_Büro eine_sorgfältige_Prüfung mehrerer Unterlagen an.
Jana tadelte Klaus,
weil_er an dem Nachmittag unpünktlich_war und den_Termin verpasste.",Was verpasste er?,den Termin,einen Fehler,,,F,Am Nachmittag stand im Büro eine sorgfältige Prüfung mehrerer Unterlagen an.,Am Nachmittag stand im Büro eine sorgfältige Prüfung mehrerer Unterlagen an.,Am_Nachmittag stand im_Büro eine_sorgfältige_Prüfung mehrerer Unterlagen an.,"Jana tadelte Klaus,
weil_er an dem Nachmittag unpünktlich_war und den_Termin verpasste.","Am Nachmittag stand im Büro eine sorgfältige Prüfung mehrerer Unterlagen an. Jana tadelte Klaus, weil er an dem Nachmittag unpünktlich war und den Termin verpasste.",7,11,18,3,6,NP2,den Termin,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,73,NP1,NP1-Causality,er,er,"Philipp begeisterte Nicole, weil er auf der Tournee inspirierend war und das Publikum mitriss.",Wer begeisterte Nicole? (Philipp / Dominik),wowed,StimExp,5.0,24.0,1.82,74,auf Tournee,0.69,10.0,begeisterte,4.7,11.0,81.25,"Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.
Philipp begeisterte Nicole,
weil_er auf der Tournee inspirierend_war und das_Publikum mitriss.",Wer begeisterte Nicole?,Philipp,Dominik,er,er,F,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.,"Philipp begeisterte Nicole,
weil_er auf der Tournee inspirierend_war und das_Publikum mitriss.","Auf einer langen Tournee reihte sich ein Auftritt an den nächsten. Philipp begeisterte Nicole, weil er auf der Tournee inspirierend war und das Publikum mitriss.",8,11,19,2,2,NP1,Philipp,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,73,NP1,NP1-Causality,er,amb,"Philipp begeisterte Thomas, weil er auf der Tournee inspirierend war und das Publikum mitriss.",Wer begeisterte Thomas? (Philipp / Elias),wowed,StimExp,5.0,24.0,1.82,74,auf Tournee,0.69,10.0,begeisterte,4.7,11.0,81.25,"Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.
Philipp begeisterte Thomas,
weil_er auf der Tournee inspirierend_war und das_Publikum mitriss.",Wer begeisterte Thomas?,Philipp,Elias,er,er,F,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.,"Philipp begeisterte Thomas,
weil_er auf der Tournee inspirierend_war und das_Publikum mitriss.","Auf einer langen Tournee reihte sich ein Auftritt an den nächsten. Philipp begeisterte Thomas, weil er auf der Tournee inspirierend war und das Publikum mitriss.",8,11,19,2,2,NP1,Philipp,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,73,NP1,NP1-Causality,sie,amb,"Daniela begeisterte Nicole, weil sie auf der Tournee inspirierend war und das Publikum mitriss.",Wer begeisterte Nicole? (Daniela / Anna),wowed,StimExp,5.0,24.0,1.82,74,auf Tournee,0.69,10.0,begeisterte,4.7,11.0,81.25,"Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.
Daniela begeisterte Nicole,
weil_sie auf der Tournee inspirierend_war und das_Publikum mitriss.",Wer begeisterte Nicole?,Daniela,Anna,sie,sie,F,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.,"Daniela begeisterte Nicole,
weil_sie auf der Tournee inspirierend_war und das_Publikum mitriss.","Auf einer langen Tournee reihte sich ein Auftritt an den nächsten. Daniela begeisterte Nicole, weil sie auf der Tournee inspirierend war und das Publikum mitriss.",8,11,19,2,2,NP1,Daniela,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,73,NP1,NP1-Causality,sie,sie,"Daniela begeisterte Thomas, weil sie auf der Tournee inspirierend war und das Publikum mitriss.",Wer begeisterte Thomas? (Daniela / Nina),wowed,StimExp,5.0,24.0,1.82,74,auf Tournee,0.69,10.0,begeisterte,4.7,11.0,81.25,"Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.
Daniela begeisterte Thomas,
weil_sie auf der Tournee inspirierend_war und das_Publikum mitriss.",Wer begeisterte Thomas?,Daniela,Nina,sie,sie,F,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.,"Daniela begeisterte Thomas,
weil_sie auf der Tournee inspirierend_war und das_Publikum mitriss.","Auf einer langen Tournee reihte sich ein Auftritt an den nächsten. Daniela begeisterte Thomas, weil sie auf der Tournee inspirierend war und das Publikum mitriss.",8,11,19,2,2,NP1,Daniela,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,73,NP1,NP2-Causality,sie,sie,"Philipp begeisterte Nicole, weil sie auf der Tournee fasziniert war und jede Vorstellung genoss.",Wer begeisterte Nicole? (Philipp / Elias),wowed,StimExp,5.0,24.0,1.82,74,angeheitert,0.15,10.0,begeisterte,4.7,11.0,81.25,"Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.
Philipp begeisterte Nicole,
weil_sie auf der Tournee fasziniert_war und jede_Vorstellung genoss.",Wer begeisterte Nicole?,Philipp,Elias,er,er,F,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.,"Philipp begeisterte Nicole,
weil_sie auf der Tournee fasziniert_war und jede_Vorstellung genoss.","Auf einer langen Tournee reihte sich ein Auftritt an den nächsten. Philipp begeisterte Nicole, weil sie auf der Tournee fasziniert war und jede Vorstellung genoss.",8,11,19,2,2,NP2,Philipp,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,73,NP1,NP2-Causality,er,amb,"Philipp begeisterte Thomas, weil er auf der Tournee fasziniert war und jede Vorstellung genoss.",Wer begeisterte Thomas? (Philipp / David),wowed,StimExp,5.0,24.0,1.82,74,angeheitert,0.15,10.0,begeisterte,4.7,11.0,81.25,"Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.
Philipp begeisterte Thomas,
weil_er auf der Tournee fasziniert_war und jede_Vorstellung genoss.",Wer begeisterte Thomas?,Philipp,David,er,er,F,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.,"Philipp begeisterte Thomas,
weil_er auf der Tournee fasziniert_war und jede_Vorstellung genoss.","Auf einer langen Tournee reihte sich ein Auftritt an den nächsten. Philipp begeisterte Thomas, weil er auf der Tournee fasziniert war und jede Vorstellung genoss.",8,11,19,2,2,NP2,Philipp,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,73,NP1,NP2-Causality,sie,amb,"Daniela begeisterte Nicole, weil sie auf der Tournee fasziniert war und jede Vorstellung genoss.",Wer begeisterte Nicole? (Daniela / Julia),wowed,StimExp,5.0,24.0,1.82,74,angeheitert,0.15,10.0,begeisterte,4.7,11.0,81.25,"Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.
Daniela begeisterte Nicole,
weil_sie auf der Tournee fasziniert_war und jede_Vorstellung genoss.",Wer begeisterte Nicole?,Daniela,Julia,sie,sie,F,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.,"Daniela begeisterte Nicole,
weil_sie auf der Tournee fasziniert_war und jede_Vorstellung genoss.","Auf einer langen Tournee reihte sich ein Auftritt an den nächsten. Daniela begeisterte Nicole, weil sie auf der Tournee fasziniert war und jede Vorstellung genoss.",8,11,19,2,2,NP2,Daniela,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,73,NP1,NP2-Causality,er,er,"Daniela begeisterte Thomas, weil er auf der Tournee fasziniert war und jede Vorstellung genoss.",Wer begeisterte Thomas? (Daniela / Jasmin),wowed,StimExp,5.0,24.0,1.82,74,angeheitert,0.15,10.0,begeisterte,4.7,11.0,81.25,"Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.
Daniela begeisterte Thomas,
weil_er auf der Tournee fasziniert_war und jede_Vorstellung genoss.",Wer begeisterte Thomas?,Daniela,Jasmin,sie,sie,F,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer langen Tournee reihte sich ein Auftritt an den nächsten.,Auf einer_langen_Tournee reihte sich ein_Auftritt an den nächsten.,"Daniela begeisterte Thomas,
weil_er auf der Tournee fasziniert_war und jede_Vorstellung genoss.","Auf einer langen Tournee reihte sich ein Auftritt an den nächsten. Daniela begeisterte Thomas, weil er auf der Tournee fasziniert war und jede Vorstellung genoss.",8,11,19,2,2,NP2,Daniela,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,74,NP2,NP1-Causality,er,er,"Johannes versorgte Nina, weil er seit kurzer Zeit verantwortungsvoll war und die Routine kannte.",Seit wann war er verantwortungsvoll? (seit kurzer Zeit / nach den Erlebnissen),worried about,ExpStim,7.0,51.0,-1.91,-71,lebenserfahren,0.13,14.0,versorgte,0.09,10.0,68.75,"Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.
Johannes versorgte Nina,
weil_er seit kurzer Zeit verantwortungsvoll_war und die_Routine kannte.",Seit wann war er verantwortungsvoll?,seit kurzer Zeit,nach den Erlebnissen,,,F,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.,"Johannes versorgte Nina,
weil_er seit kurzer Zeit verantwortungsvoll_war und die_Routine kannte.","Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden. Johannes versorgte Nina, weil er seit kurzer Zeit verantwortungsvoll war und die Routine kannte.",8,11,19,1,5,NP1,seit kurzer Zeit,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,74,NP2,NP1-Causality,er,amb,"Johannes versorgte Florian, weil er seit kurzer Zeit verantwortungsvoll war und die Routine kannte.",Seit wann war er verantwortungsvoll? (seit kurzer Zeit / nach den Erlebnissen),worried about,ExpStim,7.0,51.0,-1.91,-71,lebenserfahren,0.13,14.0,versorgte,0.09,10.0,68.75,"Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.
Johannes versorgte Florian,
weil_er seit kurzer Zeit verantwortungsvoll_war und die_Routine kannte.",Seit wann war er verantwortungsvoll?,seit kurzer Zeit,nach den Erlebnissen,,,F,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.,"Johannes versorgte Florian,
weil_er seit kurzer Zeit verantwortungsvoll_war und die_Routine kannte.","Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden. Johannes versorgte Florian, weil er seit kurzer Zeit verantwortungsvoll war und die Routine kannte.",8,11,19,1,5,NP1,seit kurzer Zeit,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,74,NP2,NP1-Causality,sie,amb,"Johanna versorgte Nina, weil sie seit kurzer Zeit verantwortungsvoll war und die Routine kannte.",Seit wann war sie verantwortungsvoll? (seit kurzer Zeit / nach den Erlebnissen),worried about,ExpStim,7.0,51.0,-1.91,-71,lebenserfahren,0.13,14.0,versorgte,0.09,10.0,68.75,"Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.
Johanna versorgte Nina,
weil_sie seit kurzer Zeit verantwortungsvoll_war und die_Routine kannte.",Seit wann war sie verantwortungsvoll?,seit kurzer Zeit,nach den Erlebnissen,,,F,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.,"Johanna versorgte Nina,
weil_sie seit kurzer Zeit verantwortungsvoll_war und die_Routine kannte.","Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden. Johanna versorgte Nina, weil sie seit kurzer Zeit verantwortungsvoll war und die Routine kannte.",8,11,19,1,5,NP1,seit kurzer Zeit,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,74,NP2,NP1-Causality,sie,sie,"Johanna versorgte Florian, weil sie seit kurzer Zeit verantwortungsvoll war und die Routine kannte.",Seit wann war sie verantwortungsvoll? (seit kurzer Zeit / nach den Erlebnissen),worried about,ExpStim,7.0,51.0,-1.91,-71,lebenserfahren,0.13,14.0,versorgte,0.09,10.0,68.75,"Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.
Johanna versorgte Florian,
weil_sie seit kurzer Zeit verantwortungsvoll_war und die_Routine kannte.",Seit wann war sie verantwortungsvoll?,seit kurzer Zeit,nach den Erlebnissen,,,F,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.,"Johanna versorgte Florian,
weil_sie seit kurzer Zeit verantwortungsvoll_war und die_Routine kannte.","Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden. Johanna versorgte Florian, weil sie seit kurzer Zeit verantwortungsvoll war und die Routine kannte.",8,11,19,1,5,NP1,seit kurzer Zeit,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,74,NP2,NP2-Causality,sie,sie,"Johannes versorgte Nina, weil sie seit kurzer Zeit bedürftig war und die Hilfe brauchte.",Seit wann war sie bedürftig? (seit kurzer Zeit / nach den Erlebnissen),worried about,ExpStim,7.0,51.0,-1.91,-71,erst achtzehn,0.03,8.0,versorgte,0.09,10.0,68.75,"Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.
Johannes versorgte Nina,
weil_sie seit kurzer Zeit bedürftig_war und die_Hilfe brauchte.",Seit wann war sie bedürftig?,seit kurzer Zeit,nach den Erlebnissen,,,F,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.,"Johannes versorgte Nina,
weil_sie seit kurzer Zeit bedürftig_war und die_Hilfe brauchte.","Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden. Johannes versorgte Nina, weil sie seit kurzer Zeit bedürftig war und die Hilfe brauchte.",8,11,19,1,5,NP2,seit kurzer Zeit,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,74,NP2,NP2-Causality,er,amb,"Johannes versorgte Florian, weil er seit kurzer Zeit bedürftig war und die Hilfe brauchte.",Seit wann war er bedürftig? (seit kurzer Zeit / nach den Erlebnissen),worried about,ExpStim,7.0,51.0,-1.91,-71,erst achtzehn,0.03,8.0,versorgte,0.09,10.0,68.75,"Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.
Johannes versorgte Florian,
weil_er seit kurzer Zeit bedürftig_war und die_Hilfe brauchte.",Seit wann war er bedürftig?,seit kurzer Zeit,nach den Erlebnissen,,,F,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.,"Johannes versorgte Florian,
weil_er seit kurzer Zeit bedürftig_war und die_Hilfe brauchte.","Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden. Johannes versorgte Florian, weil er seit kurzer Zeit bedürftig war und die Hilfe brauchte.",8,11,19,1,5,NP2,seit kurzer Zeit,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,74,NP2,NP2-Causality,sie,amb,"Johanna versorgte Nina, weil sie seit kurzer Zeit bedürftig war und die Hilfe brauchte.",Seit wann war sie bedürftig? (seit kurzer Zeit / nach den Erlebnissen),worried about,ExpStim,7.0,51.0,-1.91,-71,erst achtzehn,0.03,8.0,versorgte,0.09,10.0,68.75,"Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.
Johanna versorgte Nina,
weil_sie seit kurzer Zeit bedürftig_war und die_Hilfe brauchte.",Seit wann war sie bedürftig?,seit kurzer Zeit,nach den Erlebnissen,,,F,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.,"Johanna versorgte Nina,
weil_sie seit kurzer Zeit bedürftig_war und die_Hilfe brauchte.","Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden. Johanna versorgte Nina, weil sie seit kurzer Zeit bedürftig war und die Hilfe brauchte.",8,11,19,1,5,NP2,seit kurzer Zeit,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,74,NP2,NP2-Causality,er,er,"Johanna versorgte Florian, weil er seit kurzer Zeit bedürftig war und die Hilfe brauchte.",Seit wann war er bedürftig? (seit kurzer Zeit / nach den Erlebnissen),worried about,ExpStim,7.0,51.0,-1.91,-71,erst achtzehn,0.03,8.0,versorgte,0.09,10.0,68.75,"Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.
Johanna versorgte Florian,
weil_er seit kurzer Zeit bedürftig_war und die_Hilfe brauchte.",Seit wann war er bedürftig?,seit kurzer Zeit,nach den Erlebnissen,,,F,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden.,Seit Kurzem war zusätzliche Unterstützung im_Alltag notwendig geworden.,"Johanna versorgte Florian,
weil_er seit kurzer Zeit bedürftig_war und die_Hilfe brauchte.","Seit Kurzem war zusätzliche Unterstützung im Alltag notwendig geworden. Johanna versorgte Florian, weil er seit kurzer Zeit bedürftig war und die Hilfe brauchte.",8,11,19,1,5,NP2,seit kurzer Zeit,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,75,neutral,NP1-Causality,er,er,"Thomas schikanierte Johanna, weil er in der Schule gemein war und die Schwächeren hänselte.",Was tat Thomas? (schikanierte Johanna / versorgte Nina),victimized,AgEvo,10.0,55.0,-2.64,15,niederträchtig,0.67,14.0,schikanierte,0.04,12.0,81.25,"In den_Pausen ging es auf dem_Schulhof meist recht laut und turbulent zu.
Thomas schikanierte Johanna,
weil_er in der Schule gemein_war und die_Schwächeren hänselte.",Was tat Thomas?,schikanierte Johanna,versorgte Nina,,,F,In den Pausen ging es auf dem Schulhof meist recht laut und turbulent zu.,In den Pausen ging es auf dem Schulhof meist recht laut und turbulent zu.,In den_Pausen ging es auf dem_Schulhof meist recht laut und turbulent zu.,"Thomas schikanierte Johanna,
weil_er in der Schule gemein_war und die_Schwächeren hänselte.","In den Pausen ging es auf dem Schulhof meist recht laut und turbulent zu. Thomas schikanierte Johanna, weil er in der Schule gemein war und die Schwächeren hänselte.",12,11,23,2,4,NP1,schikanierte Johanna,left,F,F,False,male,female,original,NP1-Causality
